name,image,description
Klar & Deutlich für Privatpersonen,https://einfachebuecher.de/media/10/61/8f/1654876277/Klar_und_Deutlich_1_-_2019_1-page-001_m.jpg,"Kostenloses Probeexemplar Klar & Deutlich

Abonnieren Sie Klar & Deutlich   

Die Zeitung berichtet über Nachrichten aus Deutschland und dem Ausland, Sport, Gesundheit, Freizeit und viele andere Themen. Der Unterschied zu „üblichen Zeitungen“: Jeder versteht, was drinsteht! Wir schreiben in Einfacher Sprache und erklären Hintergründe.

Klar & Deutlich eignet sich sowohl als Freizeitlektüre als auch für den Unterricht. Und sie hilft ungeübten Leserinnen und Lesern, ihre Lesekenntnisse selbst zu verbessern.

Ein gedrucktes Probeexemplar erhalten Sie bei Frau Lari Palacios: Tel.: 0251 39 65 30 99E-Mail: klarunddeutlich@spassamlesenverlag.de


 

Preise 2023

Der Preis für das Abonnement liegt ab 2023 bei 50,- EUR im Jahr ausschließlich für Einzelpersonen zur privaten Nutzung der Zeitung. Alle Preise inkl. MWSt. und inkl. Versand innerhalb Deutschlands.

Der Versand ins Ausland kostet 25,- EUR zusätzlich.

 

Kopierberechtigung 

Im Abo ist die Kopierberechtigung nicht enthalten. Das Kopieren von einzelnen Artikeln oder Teilen der Zeitung ist ohne Kopierberechtigung nicht erlaubt.

Eine Kopierberechtigung erhalten Sie für 155,00 € im Jahr, nur in Kombination mit einem Abonnement für Institutionen. Sehen Sie sich bitte die Produktbeschreibung von Klar & Deutlich für Institutionen an.

 

Dauer des Abonnements, Kündigung & Fristen

Ihr Klar & Deutlich-Abo läuft für ein Jahr ab Abschluss des Abos. Es verlängert sich automatisch, wenn Sie es nicht mit vier Wochen Frist vor Ablauf des Zeitraums kündigen. Abweichende Laufzeiten können schriftlich vereinbart werden. Schreiben Sie uns in diesem Fall bitte eine Mail.   

Klar & Deutlich erscheint zehn Mal jährlich, monatlich außer im Juli und August.

 

Preiserhöhungen

Angegeben ist der aktuell gültige Preis. Bei Abschluss eines Abos ist er für das erste Abo-Jahr festgeschrieben. Danach ist der Verlag berechtigt, den Preis um maximal 10 Prozent pro Jahr zu erhöhen ohne den Kunden zu informieren und ohne, dass daraus ein Sonderkündigungsrecht entsteht."
Krach im Sonnental,https://einfachebuecher.de/media/dc/be/82/1654876211/Krach_im_Sonnental_-_cover_lowres_m.jpg,"Ex-Schuldirektor Hubertus Stauder ist 80 Jahre alt. Er wohnt in einem Senioren-Heim und hat keine Lust mehr zu leben. Nichts und niemand 

interessiert ihn mehr. Und zu allen ist er unfreundlich. Auch zu seinem Pfleger Hannes. Plötzlich bekommt er einen neuen Zimmer-Nachbarn...

 

Tamm. Ta-tata-tamm. Ta-tamm.

Ich höre klassische Musik.

Welcher Idiot macht denn hier 

so einen Krach?

Am Wochenende ...

Ich drücke meine Pfleger-Klingel.

Hannes erscheint im Zimmer.

„Hannes!“, rufe ich ärgerlich. 

„Was ist denn das für ein Lärm?

Machen Sie etwas!

Machen Sie, dass das aufhört!“ Dieses Buch wurde von Testlesern aus dem Kurs ""Lesen und Schreiben"" der VHS Frankfurt/Oder getestet. Die Anmerkungen der Tester wurden bei der Redaktion berücksichtigt.Lesen Sie hier die ersten Kapitel aus Krach im Sonnental! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.

 Zubehör: Lesebegleitheft"
Laura hat es eilig,https://einfachebuecher.de/media/b6/18/3b/1659512260/Ein%20Tag%20im%20...%20August_Laura%20hat%20es%20eilig_lowres.jpg,"Wie lange dauert dieser Stau bloß noch?Laura schaut ständig auf ihre Uhr.Noch drei Stunden, dann beginnt die Hochzeit.Die Hochzeit ist in Genua, in Italien.Und Laura darf nun wirklich nicht zu spät kommen.Warum muss ihre Schwester auch ausgerechnetan diesem Wochenende heiraten?Es ist der wichtigste Feiertag in Italien.

Die Reihe Ein Tag im... ist speziell für Menschen, die neu in
Deutschland sind und am Anfang des Spracherwerbs stehen. Jedes Buch
beinhaltet eine Geschichte, die sich in einem Monat des Jahres
abspielt. Erzählt wird von jeweils einer Person, die immer eine
andere Nationalität hat.
Die Bücher sind mit modernen One-Line-Grafiken illustriert und bieten eine
Basis, um im Unterricht nicht nur über die Sprache, sondern auch die
Kultur in Deutschland zu sprechen.

 

Lesen Sie hier die ersten Kapitel aus Laura hat es eilig (Ein Tag im August)! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte
vorbehalten.

 Zubehör: Lesebegleitheft"
Lesebegleitheft,https://einfachebuecher.de/media/bf/4b/cd/1654876189/cover_m.jpg,"Das Lesebegleitheft ist der ideale Begleiter im Schulalltag! In der Unterrichtspraxis entstanden, bietet es Aufgaben zum Bearbeiten unserer Bücher.

Sie sind so allgemein, dass sie für jedes unserer Bücher anwendbar sind. Gleichzeitig fördern sie eine intensive Beschäftigung mit dem Inhalt und helfen Ihnen, unsere Bücher mit Schülerinnen und Schülern gewinnbringend zu bearbeiten.

Beim Kauf eines Lesebegleitheftes erwerben Sie auch eine individuelle Kopierberechtigung, so dass Sie das Material in Ihrem Unterricht auch mehrfach verwenden können.Werfen Sie hier einen Blick ins Lesebegleitheft! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten."
Lionel Messi - Der beste Fußballer der Welt,https://einfachebuecher.de/media/ce/3e/41/1693814751/Lionel%20Messi%20%20Der%20beste%20Fuballer%20der%20Welt%20-%20cover%20Low-res.jpg,"Schon als Kind ist Messi ein
talentierter Fußballer. Im Alter von 13 Jahren geht er zum Spitzenclub FC
Barcelona. Dort wird er mit seinen Dribblings und schönen Toren weltberühmt. 

Auch mit der argentinischen
Nationalmannschaft ist Messi erfolgreich. Als Kapitän führt er sein Land zum
Weltmeistertitel 2022.



Der Weg dahin ist nicht immer
leicht. Messi erlebt viele Enttäuschungen und muss für seinen Erfolg kämpfen.
Wie er am Ende doch noch die Weltmeisterschaft gewinnt, lesen Sie in diesem
Buch. Mit vielen Fotos und in Einfacher Sprache geschrieben.






Lesen Sie hier die ersten Kapiel aus Lionel Messi. Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten."
Märchen aus dem Nahen Osten,https://einfachebuecher.de/media/de/7e/95/1654876211/Maerchen_aus_dem_Nahen_Osten_-_cover_Lowres_m.jpg,"Die schönsten Märchen aus dem Nahen Osten über Macht, Klugheit und Freundschaft in Einfacher Sprache! Aus der Sammlung Geschichten aus 1001 Nacht stammen Sindbad der Seefahrer, Hassan der Weber und Der Esel, der Ochse und der Kaufmann.
In diesem Buch stehen noch drei weitere Geschichten über Klugheit und Freundschaft. Sie werden schon seit langer Zeit in Syrien, Afghanistan und dem Iran erzählt. Menschen aus diesen Ländern werden die Geschichten sicher gleich wiedererkennen. Stimmungsvolle Bilder schmücken den Text aus.
… Amer zeigt Hassan einen Beutel mit Gold. Hassan schaut Amer mit großen Augen an. So viel Gold hat er noch nie gesehen. „Das wollt ihr mir geben?“, fragt Hassan ungläubig. Die Männer nicken. Und Amer gibt ihm den Beutel mit Gold. Danach verlassen sie die Weberei wieder. „Wir werden wiederkommen. Um zu sehen, wie es dir geht“, sagen sie zum Abschied…
Unsere Reihe VOLKSERZÄHLUNGEN öffnet die Märchentruhe!
Wir stellen bekannte Geschichten aus unterschiedlichen Ländern in Einfacher Sprache vor.
Die Märchen sind kurz und eignen sich auch hervorragend zum Vorlesen, am Ende einer Unterrichtsstunde zum Beispiel.
Lesen Sie hier die ersten Kapitel aus Märchen aus dem Nahen Osten! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Märchen von Hans Christian Andersen,https://einfachebuecher.de/media/6b/4f/0a/1654876238/Maerchen_von_Hans_Christian_Andersen_lowres_m.jpg,"Die kleine Meerjungfrau ist neugierig.

Vorsichtig schwimmt sie näher zu dem Schiff.

Durch ein Fenster sieht sie hinein.

Dort sitzen Menschen in schönen Kleidern.

Der schönste Mensch ist der Prinz

mit den schwarzen Augen.

 

Die Märchen von Hans Christian Andersen (1805-1875) sind weltberühmt. In diesem Buch lesen Sie die Geschichte von der chinesischen Nachtigall und das Märchen von der tapferen Meerjungfrau. Auch eine echte Prinzessin und ein Kaiser ohne Kleider sind dabei. Und natürlich darf auch das hässliche Entchen nicht fehlen. Sechs bekannte Märchen nacherzählt in Einfacher Sprache.

Lesen Sie hier die ersten Kapitel aus Märchen von Hans Christian Andersen! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.

 Zubehör: Lesebegleitheft"
Marianengraben,https://einfachebuecher.de/media/28/5e/3c/1667818298/Marianengraben%20-%20cover%20Final%20Lowres.jpg,"Paula braucht nicht viel zum
Leben: ihre Wohnung, ein bisschen Geld für Essen und ihren kleinen Bruder Tim,
den sie mehr liebt als alles auf der Welt. Als Tim bei einem schrecklichen
Unfall ums Leben kommt, fällt sie in eine schwere Depression. Erst die Begegnung
mit Helmut, einem schrulligen alten Herrn, erweckt wieder Lebenswillen in ihr.
Gemeinsam machen sich die beiden auf den Weg nach Österreich. Dort will Helmut
ein altes Versprechen einlösen. Auf dem Weg finden beide nicht nur eine
unerwartete Freundschaft, sondern auch zu sich selbst zurück – auf die ein oder
andere Weise. Helmut runzelt die Stirn und
nickt.

„Ja, wir hatten einen Sohn.“

„Und wo ist Ihr Sohn jetzt?“,
frage ich weiter.

„Der ist da, wo Ihr Bruder auch
ist“, sagt Helmut.

Sofort fange ich wieder an zu
weinen.

Helmut seufzt und steht auf.

Er holt ein ganzes Päckchen
Taschentücher

und hält sie mir hin.

„Die werden Sie heute wohl noch
brauchen.“Lesen Sie hier die ersten Seiten aus Marianengraben. 
Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten."
Max Verstappen - Mit Vollgas zum Erfolg,https://einfachebuecher.de/media/bc/fa/93/1677157695/Max%20Verstappen%20-%20Mit%20Vollgas%20zum%20Erfolg%20-%20cover%20Lowres.jpg,"Spätestens seit seinem phänomenalen Gewinn
der Formel-1-Weltmeisterschaft 2021 kennt
jeder den Namen des jungen Rennfahrers Max
Verstappen. Doch auch davor erreichte der
junge Niederländer zahlreiche beeindruckende
Meilensteile. Er ist beispielsweise der jüngste
Fahrer, der jemals in der Geschichte der Formel-1
an den Start gegangen ist.
Max Verstappen – Mit Vollgas zum Erfolg
erzählt von der Kindheit des Rennfahrers, von
seinen ersten Erfolgen im Kartsport und mit
welchen Herausforderungen er zu kämpfen
hatte. Mit vielen Bildern gibt das Buch einen
beeindruckenden Einblick in den Rennsport. Es
nimmt die Leser mit auf eine spannende Reise hin
zu den Rennstrecken überall auf dieser Welt. Geschrieben in Einfacher Sprache.
Lesen Sie hier die ersten Kapitel aus Max Verstappen! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten."
Meine Freundin Kitty. Das Leben von Anne Frank,https://einfachebuecher.de/media/33/e1/d1/1654876244/Meine_Freundin_Kitty_-_cover_duits_formaat_Lowres_m.jpg,"Anne Frank ist ein jüdisches Mädchen. Mit ihrer Familie muss sie vor den Nazis fliehen und sich verstecken.
Anne schreibt Tagebuch über diese Zeit.
 
Ich fühle mich wie ein Vogel
ohne Flügel.
In einem viel zu kleinen Käfig.
Aber ich sage nichts.
 
Anne Frank und die anderen Menschen im Hinterhaus werden entdeckt.
Alle werden in Lager verschleppt. Anne Frank stirbt im Alter von 15 Jahren.
 
Dieses Buch erzählt aus Anne Franks Leben.
Es enthält Abschnitte aus Annes Tagebuch.
Die Abschnitte wurden in Leichte Sprache übertragen.
 
Lesen Sie hier die ersten Kapitel aus Meine Freundin Kitty: Das Leben von Anne Frank in Einfacher Sprache! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.
Zubehör: Lesebegleitheft"
Meinen Hass bekommt ihr nicht,https://einfachebuecher.de/media/54/ef/d7/1654876194/Meinen_hass_bekommt_ihr_nicht_-_cover_m.jpg,"Am Freitag, 13. November 2015, verlässt Hélène das Haus. Sie geht mit einem Freund zu einem Konzert. Ihr Mann bleibt zuhause bei ihrem Sohn. Abends bringt er den Kleinen ins Bett. Danach will er ein Buch lesen. Er wartet, bis Hélène zurückkommt. Aber das Buch ist langweilig. Er schaltet den Fernseher ein. Plötzlich erfährt er die grausame Wirklichkeit:
Unter den Bildern im Fernsehen läuft ein Schrift-Band.
Text-Nachrichten. Sie laufen viel zu schnell.
Ich kann sie kaum lesen.
Dann bleibt das Schrift-Band plötzlich stehen.
In dem Moment erfahre ich das Schreckliche:
Ein Überfall auf das Bataclan!
Ein weiteres Attentat also!
Diesmal auf die Konzert-Halle Bataclan.
Die Konzert-Halle, in der meine Frau jetzt gerade ist.
Antoine Leiris verliert durch das Attentat in Paris seine große Liebe. Sein Sohn Melvil verliert seine geliebte Mama. Und dennoch, Antoine Leiris sagt den Tätern:
Meinen Hass bekommt ihr nicht.
Ein Satz, der die Liebe über alles stellt! Ein Satz, der uns allen Mut macht zum Leben!
Zu diesem Titel ist Gratis-Unterrichtsmaterial erhältlich. Sie finden es hier. 
Lesen Sie hier die ersten Kapitel aus Meinen Hass bekommt ihr nicht! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Miese kleine Morde,https://einfachebuecher.de/media/57/a9/6b/1654876242/Miese_kleine_Morde_lowres_m.jpg,"Eigentlich ist Lars ein ganz normaler Typ. Er ist verheiratet und hat einen normalen Job. In den letzten Jahren hat er ein bisschen zugenommen. Doch als sich seine Frau von ihm trennt, verändert sich alles.

„Du bist ein solcher Langweiler, Lars!
Verschwinde aus meinem Leben!“
Das war es dann.
Mit diesen Sätzen hatte seine Frau ihn
vor die Tür gesetzt.
Vorbei.

Irgendwas hatte Lars wohl nicht mitbekommen.
Was war mit seiner Ehe passiert?
Ein Langweiler? Er?!
Hatte seine Frau einen anderen?
So einen mit perfekt geschnittenem Bart?
Langweiler ... das tat nicht nur weh.
Es führte am Ende auch dazu,
dass Lars zum Auftrags-Mörder wurde.

In diesem Kurzkrimi erzählt Jussi Adler-Olsen mit viel schwarzem Humor, wie Lars immer mehr Aufträge bekommt und immer mehr Geld verdient. Doch bald ist die Polizei dem Mörder auf der Spur. Kann Lars ihr entkommen?

Miese kleine Morde ist ein spannender und unterhaltsamer Krimi. Die Originalausgabe wurde von Hannes Thiess in die deutsche Sprache übersetzt. Danach erfolgte die Übertragung in Einfache Sprache. 

 Lesen Sie hier die ersten Kapitel aus Miese kleine Morde! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Milch und Käse,https://einfachebuecher.de/media/0d/16/2a/1654876233/Milch_und_Kaese_m.jpg,"In der Reihe Unser Essen lesen wir alles über die tollen Lebensmittel, die wir jeden Tag essen und trinken. Mit vielen großen Fotos erfährt man hier alles über Milch und Käse.


Woher kommt Milch?
Wie wird Käse gemacht?
Welche Lebensmittel macht man aus Milch?


Dieses Buch liefert Antworten auf diese und andere Fragen.

Mit einem leckeren Rezept!Hier geht es zur Leseprobe! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten. Zubehör: Lesebegleitheft"
Milchstraße: In der Apotheke - Medikamente,https://einfachebuecher.de/media/e3/31/fb/1654876193/Apotheke_-_cover_m.jpg,"Die Serie Milchstraße besteht aus Übungsheften. Die Hefte führen uns in den Alltag in der Milchstraße. Das ist eine (erfundene) Straße in Bonn.
In den Heften finden Sie kurze Texte und viele Übungen. Damit sind die Hefte ideal für Menschen, die gerade anfangen Deutsch zu lernen. Und für alle, die lesen lernen.Lesen Sie hier die ersten Kapitel aus Milchstraße: In der Apotheke! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten."
Milchstraße: Sport und Bewegung,https://einfachebuecher.de/media/5b/36/4a/1654876220/Sport_und_Bewegung_-_cover_lowres_m.jpg,"In diesem Übungsbuch entdecken vier Familien das Sportzentrum in ihrem Viertel. Außerdem lernen sie etwas über gesundes Essen.

Die Serie Milchstraße besteht aus Übungsbüchern. Die Bücher führen uns in den Alltag in der Milchstraße. Das ist eine erfundene Straße in Bonn.

In den Büchern finden Sie kurze Texte und viele Übungen (mit Lösungen) auf Niveau A1/A2. Damit ist die Serie ideal für Menschen, die gerade anfangen, Deutsch zu lernen. Und für alle, die lesen lernen.

 

Lesen Sie hier die ersten Kapitel aus Milchstraße: Sport und Bewegung! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Mobbing bei der Arbeit,https://einfachebuecher.de/media/8a/45/50/1654876207/Mobbing_bei_der_Arbeit_lowres_m.jpg,"Was soll man tun, wenn man auf der Arbeit gemobbt wird?
Und was soll man tun, wenn ein Kollege gemobbt wird?
Wie sorgt man für ein gutes Miteinander bei der Arbeit?
In dem Buch Mobbing bei der Arbeit finden Sie eine Antwort
auf diese Fragen.
Bei der Arbeit ist eine Buchreihe über das Verhalten am Arbeitsplatz und über Fertigkeiten für die Arbeit. Jedes Buch behandelt ein Thema, das bei der Arbeit wichtig ist. Zum Beispiel den Umgang mit den Kollegen oder die Gesundheit am Arbeitsplatz. Sie können auch viel über Ihre Rechte und Pflichten lernen. Die Serie Bei der Arbeit hilft Ihnen, gute Arbeit zu leisten und gleichzeitig auch Freude bei der Arbeit zu haben.Lesen Sie hier die ersten Kapitel aus Mobbing bei der Arbeit! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten."
Moby Dick,https://einfachebuecher.de/media/80/dc/45/1654876200/Moby_Dick_-_cover_lowres_m.jpg,"Ismael ist Matrose. Auf einem Walfänger.
Das ist ein besonderes Schiff für die Jagd auf Wale
Der Kapitän hat ein künstliches Bein aus Knochen.
Er kann nur über eines reden: Moby Dick.
Ein weißer Wal, der ihm das Bein abgebissen hat.
Der Kapitän will Moby Dick unbedingt töten. Mit allen Mitteln.
Doch der weiße Wal ist kein gewöhnlicher Wal.
Auf einmal sehen wir etwas Weißes aufblitzen.
Es sind die Zähne von Moby Dick!
Ich kann kaum glauben, wie groß sie sind.
„Achtung!“, schreien wir jetzt alle.
Doch es ist schon zu spät.
Moby Dick ist eine der bekanntesten Abenteuer-Geschichten.
Sie wurde 1851 zum ersten Mal veröffentlicht und schon häufig verfilmt.
Lesen Sie hier die ersten Kapitel aus Moby Dick! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Mohammed ist einsam,https://einfachebuecher.de/media/ec/c1/b2/1654876240/Ein_Tag_im_..._Maerz_Mohammed_ist_einsam_lowres_m.jpg,"Der Himmel ist grau.
Kein bisschen Sonne.
Und auch im Kopf von Mohammed ist es dunkel.
Denn er vermisst seine Frau und seine Tochter.
Die wohnen noch in einem anderen Land.
Fast jede Nacht träumt Mohammed von seiner Familie.
Und auch tagsüber denkt er die ganze Zeit an sie.
Dadurch wird der Sprachkurs noch schwieriger.
Doch dann wird es Frühling …
 
Die Buchreihe Ein Tag im … ist speziell für Menschen, die neu in Deutschland sind und am Anfang des Spracherwerbs stehen. Jedes Buch beinhaltet eine Geschichte, die sich in einem Monat des Jahres abspielt. Erzählt wird von jeweils einer Person, die immer eine andere Nationalität hat. Die Bücher sind mit modernen One-Line-Grafiken illustriert und bieten eine Basis, um im Unterricht nicht nur über die Sprache, sondern auch die Kultur in Deutschland zu sprechen.  
Lesen Sie hier die ersten Kapitel aus Mohammed ist einsam (Ein Tag im März)! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Momo,https://einfachebuecher.de/media/8d/86/1f/1654876209/Momo_-_cover_v2_m.jpg,"Momo ist kein gewöhnliches Mädchen. Sie lebt ganz allein, ohne Eltern. Ihr Zuhause ist ein altes, zerfallenes Theater. Momo kann etwas, was die meisten anderen nicht können: wirklich zuhören. Darum schätzen alle sie sehr. Doch dann wird alles anders. Die grauen Herren stehlen den Menschen die Zeit. Ihre Freunde kommen nicht mehr. Wird es Momo gelingen, die grauen Herren zu besiegen?

""Gib dir keine Mühe"", sagte der graue Herr und lächelte. Er zündete sich eine neue Zigarre an. ""Wir sind stärker als du."" Momo gab nicht nach.

""Hat dich denn niemand lieb?"", fragte sie. Der graue Herr krümmte sich ein wenig. Sein Gesicht wurde grauer. ""So jemanden wie du habe ich noch nie erlebt.""

Michael Ende (1929 – 1995) war ein erfolgreicher deutscher Schriftsteller. Neben ""Momo"" sind seine bekanntesten Bücher ""Jim Knopf und Lukas der Lokomotivführer"" und ""Die unendliche Geschichte"". Diese Bücher wurden auch verfilmt. 

Lesen Sie hier die ersten Kapitel aus Momo! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
